model,extinction_mechanism,n_rep,tss
random,vulnerability_ascending,72,0.21308970099667773
random,size_ascending,72,0.1793688701337847
random,motility_ascending,72,-0.003675021447286049
random,tiering_ascending,72,0.40773140304943783
random,calcification_ascending,72,0.26627049882863835
random,random,72,-0.01718239477224678
random,generality_descending,72,0.0661160617257118
random,vulnerability_descending,72,-0.03732364170937379
random,size_descending,72,0.054196903034112336
random,motility_descending,72,0.005676133695408049
random,tiering_descending,72,-0.060015588464536244
random,calcification_descending,72,0.0793665515082659
random,generality_ascending,72,0.11082461446918233
random,vulnerability_ascending,72,0.21308970099667773
random,size_ascending,72,0.10286894153444903
random,motility_ascending,72,0.06908344733242135
random,tiering_ascending,72,0.5538249126288993
random,calcification_ascending,72,0.08037515360894062
random,random,72,0.1812862597312441
random,generality_descending,72,0.0661160617257118
random,vulnerability_descending,72,-0.03732364170937379
random,size_descending,72,0.054196903034112336
random,motility_descending,72,0.2868781764977668
random,tiering_descending,72,-0.060795011691348405
random,calcification_descending,72,0.14524884292326154
random,generality_ascending,72,0.11082461446918233
random,vulnerability_ascending,72,0.21308970099667773
random,size_ascending,72,0.1743838252683809
random,motility_ascending,72,-0.012318936877076412
random,tiering_ascending,72,0.4376291064170054
random,calcification_ascending,72,0.010065949323151684
random,random,72,0.05046488441651789
random,generality_descending,72,0.0661160617257118
random,vulnerability_descending,72,-0.03732364170937379
random,size_descending,72,0.054196903034112336
random,motility_descending,72,0.08496553775970644
random,tiering_descending,72,-0.0684811237928007
random,calcification_descending,72,0.10742243300382835
random,generality_ascending,72,0.11082461446918233
random,vulnerability_ascending,72,0.21308970099667773
random,size_ascending,72,0.0969230455111583
random,motility_ascending,72,0.051880398671096346
random,tiering_ascending,72,0.49104850084994034
random,calcification_ascending,72,0.1894183567213765
random,random,72,0.022571819425444596
random,generality_descending,72,0.0661160617257118
random,vulnerability_descending,72,-0.03732364170937379
random,size_descending,72,0.054196903034112336
random,motility_descending,72,-0.004318936877076412
random,tiering_descending,72,-0.06943210861172035
random,calcification_descending,72,0.045519908761838646
random,generality_ascending,72,0.11082461446918233
random,vulnerability_ascending,72,0.21308970099667773
random,size_ascending,72,0.09955693488780448
random,motility_ascending,72,0.06384191996826499
random,tiering_ascending,72,0.3973479043113214
random,calcification_ascending,72,0.010283104175844559
adbm,random,73,-0.06343923719765858
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.0037927844588344127
adbm,motility_descending,73,0.08280254777070063
adbm,tiering_descending,73,-0.05430275292975522
adbm,calcification_descending,73,-0.04181597961826004
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.06875820738724542
adbm,motility_ascending,73,-0.026670493136270148
adbm,tiering_ascending,73,0.04486764882021799
adbm,calcification_ascending,73,0.0549491211840888
adbm,random,73,-0.038984254270559245
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,-0.006084900812005345
adbm,motility_descending,73,0.036776516200498474
adbm,tiering_descending,73,-0.06937799043062201
adbm,calcification_descending,73,-0.01166860101776627
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.1358913666375981
adbm,motility_ascending,73,-0.04570855782483398
adbm,tiering_ascending,73,0.13000584909339052
adbm,calcification_ascending,73,-0.04266097264661488
adbm,random,73,0.0887770990537789
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.009249515369703682
adbm,motility_descending,73,-0.030825367458114913
adbm,tiering_descending,73,-0.06013358896654091
adbm,calcification_descending,73,-0.0678528171072965
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.12446216338197683
adbm,motility_ascending,73,-0.042420681551116335
adbm,tiering_ascending,73,0.14522648989406642
adbm,calcification_ascending,73,-0.016257477010981163
adbm,random,73,-0.020846353004196055
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.0037927844588344127
adbm,motility_descending,73,0.004644363697113979
adbm,tiering_descending,73,-0.06181202370872142
adbm,calcification_descending,73,-0.04287683247713319
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.12446216338197683
adbm,motility_ascending,73,0.021313435691395228
adbm,tiering_ascending,73,0.1099560968701317
adbm,calcification_ascending,73,-0.06161378770074422
adbm,random,73,0.06280193236714976
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.007975630019385211
adbm,motility_descending,73,-0.03134945495551936
adbm,tiering_descending,73,-0.06440101428659781
adbm,calcification_descending,73,-0.008588518882242657
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.06875820738724542
adbm,motility_ascending,73,0.09682392846130126
adbm,tiering_ascending,73,0.09471793029105283
adbm,calcification_ascending,73,0.010458171490623565
adbm,random,73,0.011728129334672597
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.009249515369703682
adbm,motility_descending,73,-0.008043924649584859
adbm,tiering_descending,73,-0.07112375533428165
adbm,calcification_descending,73,-0.035840188014101056
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.12446216338197683
adbm,motility_ascending,73,-0.0404320132927167
adbm,tiering_ascending,73,0.06325117695929106
adbm,calcification_ascending,73,-0.05291813552683118
adbm,random,73,-0.02264003133568351
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.0037927844588344127
adbm,motility_descending,73,-0.062132300186540396
adbm,tiering_descending,73,-0.08876117496807152
adbm,calcification_descending,73,0.030114315779404027
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.12446216338197683
adbm,motility_ascending,73,0.0061223513655713395
adbm,tiering_ascending,73,0.1458433649624699
adbm,calcification_ascending,73,-0.1267510337050495
adbm,random,73,-0.024524913335839286
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,-0.006084900812005345
adbm,motility_descending,73,0.07943262411347518
adbm,tiering_descending,73,-0.06019563581640331
adbm,calcification_descending,73,-0.006973740852346104
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.06875820738724542
adbm,motility_ascending,73,-0.08630497431399574
adbm,tiering_ascending,73,0.17734032006797903
adbm,calcification_ascending,73,-0.0008244184905290019
adbm,random,73,-0.02453613957352534
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.00024668516805427076
adbm,motility_descending,73,-0.037496145544249154
adbm,tiering_descending,73,-0.06579644714888605
adbm,calcification_descending,73,0.018118333572487683
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.06875820738724542
adbm,motility_ascending,73,-0.01263280064279975
adbm,tiering_ascending,73,0.15669168672992495
adbm,calcification_ascending,73,-0.022272944814637558
adbm,random,73,-0.007017230604410321
adbm,generality_descending,73,0.0073388837496145545
adbm,vulnerability_descending,73,0.12446216338197683
adbm,size_descending,73,0.005427859318748269
adbm,motility_descending,73,-0.05927639017370747
adbm,tiering_descending,73,-0.06611037915385741
adbm,calcification_descending,73,-0.030568699223283636
adbm,generality_ascending,73,0.0007142219444692438
adbm,vulnerability_ascending,73,-0.02947951075796804
adbm,size_ascending,73,0.27276361819090456
adbm,motility_ascending,73,-0.0075238976256552575
adbm,tiering_ascending,73,0.02015810276679842
adbm,calcification_ascending,73,0.07901120361804913
bodymassratio,random,73,-0.012091167402212683
bodymassratio,generality_descending,73,-0.015335630655139754
bodymassratio,vulnerability_descending,73,0.01360256332748927
bodymassratio,size_descending,73,0.03557422969187675
bodymassratio,motility_descending,73,0.0940530058177117
bodymassratio,tiering_descending,73,-0.0032729328453688002
bodymassratio,calcification_descending,73,-0.036879073237335136
bodymassratio,generality_ascending,73,0.036500754147812974
bodymassratio,vulnerability_ascending,73,0.009491566410736956
bodymassratio,size_ascending,73,-0.04514480408858603
bodymassratio,motility_ascending,73,0.017794168026923
bodymassratio,tiering_ascending,73,-0.014594192107222636
bodymassratio,calcification_ascending,73,-0.06647398843930635
bodymassratio,random,73,-0.024504765935151038
bodymassratio,generality_descending,73,-0.015335630655139754
bodymassratio,vulnerability_descending,73,0.01360256332748927
bodymassratio,size_descending,73,0.03367283309083351
bodymassratio,motility_descending,73,-0.03559577677224736
bodymassratio,tiering_descending,73,-0.040918880114860015
bodymassratio,calcification_descending,73,0.027752639517345398
bodymassratio,generality_ascending,73,0.036500754147812974
bodymassratio,vulnerability_ascending,73,0.009491566410736956
bodymassratio,size_ascending,73,-0.04088586030664395
bodymassratio,motility_ascending,73,-0.009577241301144736
bodymassratio,tiering_ascending,73,-0.0047882727442955355
bodymassratio,calcification_ascending,73,0.011293563361740457
bodymassratio,random,73,-0.03559577677224736
bodymassratio,generality_descending,73,-0.015335630655139754
